predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,system
2014-03-24,AS14.15,2014-03-21-2014-03-23,7.0,1,0,7.0,0.0,0.9333333333333332,0.09507023834348967,0.006717418983210753,0.003080432098765433,1.1612654320987652e-05,0.0,0.0,0.07246376811594203,0.004805196759259262
2014-03-25,AS14.15,2014-03-22-2014-03-24,7.0,1,0,7.0,0.26666666666666666,0.9333333333333332,0.07199557637993885,0.004813387347040354,0.0024746720679012352,8.280864197530866e-05,0.0,0.0,0.0,0.002099444444444444
2014-03-26,AS14.15,2014-03-23-2014-03-25,7.2,1,0,7.0,0.6666666666666666,0.9333333333333332,0.049745960353156767,0.00900400463077757,0.00559823688271605,8.280864197530866e-05,0.0,0.0,0.014492753623188406,0.003251894290123457
2014-03-27,AS14.15,2014-03-24-2014-03-26,7.0,1,0,7.066666666666666,1.0666666666666667,0.8666666666666667,0.07705406555981273,0.025926192127812053,0.01843763888888889,8.280864197530866e-05,0.0,0.00024035108024691358,0.15942028985507248,0.006374124228395061
2014-03-28,AS14.15,2014-03-25-2014-03-27,7.2,0,1,7.066666666666666,1.0666666666666667,0.9333333333333332,0.07705406555981273,0.02466796296246258,0.01829023533950617,0.0,0.0,0.00024035108024691358,0.3333333333333333,0.005567916666666665
2014-03-29,AS14.15,2014-03-26-2014-03-28,7.0,0,1,7.133333333333333,1.2,0.9333333333333332,0.08963844797178135,0.025201697528914168,0.018866045524691358,0.0,0.0,0.00024035108024691358,0.43478260869565216,0.0059166049382716026
2014-03-30,AS14.15,2014-03-27-2014-03-29,7.4,0,1,7.066666666666666,0.3333333333333334,0.9333333333333332,0.1226719576719577,0.006860760030003237,0.00402162037037037,3.487268518518518e-05,0.00019140817901234567,0.0,0.4347826086956521,0.0031534953703703703
2014-03-31,AS14.15,2014-03-28-2014-03-30,7.2,1,0,7.2,-0.26666666666666666,0.9333333333333332,0.2069642857142858,0.010989320988272438,0.005279212962962962,3.487268518518518e-05,0.000793179012345679,0.0,0.3333333333333333,0.0052348649691358025
2014-04-01,AS14.15,2014-03-29-2014-03-31,7.2,1,0,7.2,-0.6,0.9333333333333332,0.19294312169312175,0.004881508488346029,0.0012692283950617286,3.487268518518518e-05,0.000793179012345679,0.0,0.49275362318840576,0.0027468132716049394
2014-04-02,AS14.15,2014-03-30-2014-04-01,7.2,1,0,7.266666666666667,-3.700743415417188e-17,1.0,0.1749007936507936,0.007100462965023371,0.004092550154320986,0.0,0.0006017708333333334,0.0,0.4202898550724638,0.003386022376543211
2014-04-03,AS14.15,2014-03-31-2014-04-02,7.2,1,0,7.2,0.5333333333333333,1.0,0.15376984126984128,0.009379483024463238,0.007918063271604938,3.496913580246914e-05,5.447916666666666e-05,0.0,0.463768115942029,0.0023173418209876543
2014-04-04,AS14.15,2014-04-01-2014-04-03,7.2,0,1,7.2,0.6666666666666666,1.0,0.15376984126984128,0.009379483024463238,0.007918063271604938,3.496913580246914e-05,5.447916666666666e-05,0.0,0.21739130434782605,0.0023173418209876543
2014-04-05,AS14.15,2014-04-02-2014-04-04,7.8,0,1,7.2,0.6666666666666666,1.0,0.11762145668395675,0.009264814815035572,0.006393626543209877,3.496913580246914e-05,0.0009657330246913583,0.0,0.17391304347826084,0.0031848070987654325
2014-04-06,AS14.15,2014-04-03-2014-04-05,6.2,0,1,7.3999999999999995,0.7333333333333334,1.0,0.10051271260152839,0.0029534992299698037,0.0013105208333333326,0.0,0.0009112538580246917,0.0,0.11594202898550722,0.002077959104938272
2014-04-07,AS14.15,2014-04-04-2014-04-06,6.8,1,0,7.066666666666666,0.46666666666666673,0.6666666666666666,0.10270569505766874,0.00458832176103268,0.0020752970679012335,0.0,0.0009112538580246917,0.0,0.17391304347826084,0.0029473958333333336
2014-04-08,AS14.15,2014-04-05-2014-04-07,6.8,1,0,6.933333333333334,0.4000000000000001,0.4666666666666666,0.08383173843700154,0.003729436729609225,0.002503518518518518,0.0,0.0,0.0,0.21739130434782605,0.0011545601851851853
2014-04-09,AS14.15,2014-04-06-2014-04-08,7.0,1,0,6.6000000000000005,0.13333333333333333,0.3333333333333333,0.03777910685805418,0.0036313888890507733,0.002503518518518518,0.0,0.0,0.0,0.21739130434782608,0.0010565586419753086
2014-04-10,AS14.15,2014-04-07-2014-04-09,7.2,1,0,6.866666666666667,0.20000000000000004,0.6666666666666666,0.03851010101010097,0.0019965663579878967,0.0017387422839506173,0.0,0.0,0.0,0.18840579710144925,0.0001871219135802469
2014-04-11,AS14.15,2014-04-08-2014-04-10,7.0,0,1,7.0,0.20000000000000004,0.8666666666666667,0.005555555555555553,0.0025010300933578857,0.0018754938271604942,0.0,0.0,0.0,0.13043478260869565,0.0008586882716049383
2014-04-12,AS14.15,2014-04-09-2014-04-11,7.4,0,1,7.066666666666666,0.26666666666666666,0.9333333333333332,0.017460317460317454,0.005568078703902386,0.0020354128086419753,0.0,0.0016503703703703704,0.0,0.08695652173913042,0.0020718827160493823
2014-04-13,AS14.15,2014-04-10-2014-04-12,7.0,0,1,7.2,0.6,0.9333333333333332,0.046902412280701744,0.013919517745574317,0.006539926697530865,0.0,0.0016503703703703704,0.0,0.11594202898550725,0.00431900848765432
