predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-05,AS14.29,2014-04-02-2014-04-04,8.2,0,1,7.916666666666667,-0.6666666666666666,0.8333333333333334,0.1191329852326674,0.04102719520989023,0.013960540123456796,0.0,0.006948379629629628,0.021833005401234572,0.0033511458333333344,0.07142857142857142,0.000690929783950617,0.0014779591049382717
2014-04-06,AS14.29,2014-04-03-2014-04-05,7.75,0,1,7.816666666666666,-0.48333333333333334,0.6,0.11789992808371252,0.056761134256735256,0.019883549382716054,0.0,0.008800652006172837,0.02407167438271605,0.00457411651234568,0.07142857142857142,0.0006638348765432097,0.001151388888888889
2014-04-07,AS14.29,2014-04-04-2014-04-06,7.2,1,0,7.983333333333333,-0.15,0.7833333333333333,0.0932145957412905,0.07833741126053127,0.02093464506172839,0.0,0.005122889660493827,0.04579883101851851,0.004224128086419754,0.21428571428571427,0.0006638348765432097,0.0016296990740740742
2014-04-08,AS14.29,2014-04-05-2014-04-07,7.8,1,0,7.716666666666666,0.0666666666666667,0.6,0.15330892328033943,0.10621106095887996,0.027352110339506176,0.0,0.007710243055555555,0.06641096450617283,0.0012229706790123456,0.19047619047619047,0.000181875,0.0026062307098765436
2014-04-09,AS14.29,2014-04-06-2014-04-08,7.6,1,0,7.583333333333333,-0.4666666666666666,0.6666666666666666,0.1492038944519337,0.13733461805791766,0.03536981095679013,0.0,0.00993886574074074,0.082180262345679,0.0007059760802469137,0.23809523809523805,0.002870146604938272,0.006691219135802467
2014-04-10,AS14.29,2014-04-07-2014-04-09,8.6,1,0,7.533333333333334,-0.3333333333333333,0.5333333333333333,0.1337933611718127,0.12223227624080064,0.03926622299382717,0.0,0.010914984567901234,0.06702075231481482,0.0007059760802469137,0.09523809523809523,0.002870146604938272,0.006613587962962961
2014-04-11,AS14.29,2014-04-08-2014-04-10,7.2,0,1,8.0,0.0,0.9333333333333332,0.12453820209243262,0.1072577199017928,0.03729379243827161,0.0,0.010429456018518518,0.052179004629629634,0.0007059760802469137,0.19047619047619047,0.0028780902777777785,0.007197241512345677
2014-04-12,AS14.29,2014-04-09-2014-04-11,8.25,0,1,7.8,0.3333333333333333,0.7999999999999999,0.0850085925173923,0.07644687113478596,0.029476207561728404,0.00010487268518518521,0.008713537808641978,0.03799106095679012,0.0,0.09523809523809523,0.0005765393518518518,0.002642484567901235
2014-04-13,AS14.29,2014-04-10-2014-04-12,8.2,0,1,8.016666666666667,0.5333333333333333,0.9166666666666666,0.10069732993549775,0.06505907791908142,0.024405289351851853,0.00010487268518518521,0.007527951388888889,0.026245925925925923,0.0005334375,0.11904761904761903,0.0009499421296296296,0.002048973765432099
2014-04-14,AS14.29,2014-04-11-2014-04-13,8.0,1,0,7.883333333333333,0.39999999999999997,0.65,0.06981410336976158,0.0799703549290145,0.02620883101851852,0.00010487268518518521,0.007096651234567901,0.02769327932098765,0.0012194791666666667,0.023809523809523808,0.0007601234567901233,0.0019109529320987658
2014-04-15,AS14.29,2014-04-12-2014-04-14,8.25,1,0,8.15,0.06666666666666665,0.7833333333333333,0.11054069878434054,0.08365736882259815,0.0243710262345679,0.0,0.006282712191358026,0.03590198302469135,0.0012194791666666667,0.023809523809523808,0.000726292438271605,0.0031331983024691363
2014-04-16,AS14.29,2014-04-13-2014-04-15,7.8,1,0,8.15,-0.43333333333333335,0.8666666666666667,0.13784510216883838,0.1088897414965394,0.033987889660493834,0.0,0.008312480709876545,0.0503815162037037,0.0006860416666666667,0.023809523809523808,0.0005194020061728394,0.0032340123456790124
2014-04-17,AS14.29,2014-04-14-2014-04-16,7.6,1,0,8.016666666666667,-0.43333333333333335,1.0,0.12347691906701248,0.1117300192772606,0.03655856095679013,3.873456790123456e-06,0.008596354166666669,0.05545096064814814,0.0015846103395061727,0.16666666666666666,0.008864166666666668,0.0030581442901234574
2014-04-18,AS14.29,2014-04-15-2014-04-17,8.0,0,1,7.883333333333333,0.10000000000000002,0.9333333333333332,0.11131209338534571,0.10587436726707734,0.06286814429012345,3.873456790123456e-06,0.008784340277777776,0.04524358796296296,0.0018524112654320988,0.30952380952380953,0.008597349537037037,0.002501805555555556
2014-04-19,AS14.29,2014-04-16-2014-04-18,7.0,0,1,7.8,0.18333333333333335,0.6833333333333332,0.09711123924869351,0.10510025462894525,0.057140266203703695,3.873456790123456e-06,0.011009000771604938,0.04806344521604938,0.0021028047839506173,0.3333333333333333,0.010313136574074074,0.0041453433641975325
