,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27
1,0.40467176437377894,0.59129409790039045,0.5912564277648924,-0.20889711380004883,0.54424524307250977,-0.40873355865478533,-0.0074451446533201349,-0.20657730102539062,-0.11254549026489258,-0.20831537246704102,-0.89407567977905256,-0.42213621139526403,0.25585880279541051,0.39258632659912074,0.59106760025024396,0.99079771041870046,-0.70878171920776367,0.20099306106567383,-0.20814752578735352,0.39189729690551722,-0.40779180526733416,-0.95593500137329102,-0.33554430007934588,0.99465246200561452,-0.20769882202148438,-0.60571947097778356,-0.20776557922363281,0.54221868515014648,-0.8091302871704098,0.35309457778930664,-0.0089514732360838067
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,
3,-0.45866918563842773,0.066943645477294922,-0.40853662490844744,0.79368782043457031,-0.0091908454895017755,-0.95921230316162109,0.7144337654113766,-0.20908164978027344,,,,,,,,,,,,,,,,,,,,,,,
