,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29
1,0.040963745117187145,0.040611362457275035,-0.55933666229248047,-0.15931806564331019,-1.7593070983886721,-0.55788803100585938,1.1907205581665039,0.040581321716308238,-0.3593233108520506,0.24074010848999006,0.040659523010253551,1.0406280517578121,-0.059414386749267578,-0.35932140350341779,-0.75932521820068377,0.2408531188964842,0.44066047668457031,0.040612792968749645,0.040627098083495738,1.7739437421162929,0.44057655334472656,0.24060182571411115,-0.35938529968261701
2,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,
3,-0.93856182098388707,0.045572376251220348,-0.35937671661376935,-1.1592203140258786,-0.15416011810302699,0.10733906428019324,,,,,,,,,,,,,,,,,
