,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-05-12,2014-05-13,2014-05-14,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26
1,-0.064294338226318359,-1.0647110939025879,0.77113517125447473,-0.064756393432617188,0.93514585494995117,-0.064983367919921875,-0.064400672912597656,0.13546390533447283,0.18567037582397461,-0.064678668975830078,-0.31411027908325195,-0.23089329401652137,0.33560934066772496,0.1853022575378418,-0.6647816658020016
2,2014-05-27,2014-05-28,2014-05-29,2014-05-30,,,,,,,,,,,
3,0.13531942367553729,2.1352746009826653,0.93497610092163086,0.73499803543090803,,,,,,,,,,,
