,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08
1,-1.1458988189697266,0.11348915100097656,-0.29437770843505895,-0.69657020568847638,1.1072978973388672,-0.39617061614990234,-0.14640426635742188,-0.69273548126220685,0.11681652069091797,0.43695672353108606,0.60477066040039062,0.50323143005371129,0.50237407684326207,0.10303306579589844,-0.092266273498535334
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,,,,,,,,,,,
3,1.1061162948608398,-0.22517999013264856,0.85770702362060547,0.62825965881347656,,,,,,,,,,,
