,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30
1,0.20549345016479492,-0.18742980957031286,-0.38463220596313441,-0.28503942489624023,0.41792221069335955,-0.29187965393066406,-0.53545522689819336,0.70967674255371094,0.0081065177917478692,0.61519899368286168,1.455604076385498,-0.2952876091003418,-0.78695058822631836,-0.53164482116699219,0.22209024429321289,0.60968198776245153,0.41123552322387713,-0.79405546188354492,-0.58915786743164045
2,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,
3,0.37595510482788086,-0.29410934448242188,-0.3896203994750973,0.41709346771240252,-0.12286790211995324,,,,,,,,,,,,,,
