,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25
1,0.92619895935058594,0.13742208480834961,0.28701133728027362,0.31804466247558594,-3.0667648315429688,-0.47971448898315394,0.0065190792083740234,0.49022563298543265,-0.71921157836914062,-0.50526065826416033,-0.18902664184570295,-0.32281646728515589,-0.54923229217529279,0.14641122817993146,0.11388826370239258,0.012751579284667969,0.21106452941894549,-0.012575149536132812,0.59574556350708008,-0.19844455718994158,-0.1456151008605957,-0.16587734222412109,0.25964641571044922,0.24699707031250018,0.063675880432128906,0.024333477020263672,0.59495067596435547,0.25031986236572301,0.26506900787353516,0.21116371154785174,-0.40640773773193395,0.5713496208190918,0.21357316970825213,0.23963470458984393,0.18000240325927752,0.18337411880493182,0.25226087570190447,0.20039243698120135,0.18571014404296893
2,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.85304241180419904,0.40115537643432653,-0.018545150756835938,-0.15394992828369158,0.039826393127441406,-0.19040651321411151,0.042835235595703125,0.014085769653320312,0.32819509506225586,-0.57201210657755652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
