,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.24677658081054688,-0.15253677368164098,-0.35224304199218714,-0.25168895721435547,0.44793910980224627,-0.25281238555908203,-0.50219917297363281,0.74747848510742188,0.04686241149902326,0.24833774566650391,0.64755096435546911,0.44732303619384783,-0.75305461883544922,-0.55275993347167951,0.24857425689697266,-0.25317287445068359,-0.35275802612304652,0.44796581268310565,-0.085708936055500118
2,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,
3,0.64769687652587926,1.4968395233154297,-0.25325202941894531,-0.75249481201171875,-0.48014163970947266,,,,,,,,,,,,,,
