,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.78725366592407209,2.2395620346069336,1.0518784523010254,0.23118467330932635,-1.639055411020915,0.56594572067260707,-0.53157377243041992,0.12392730712890643,0.49105119705200195,-0.033151626586914062,0.72295093536376953,-0.59296998977661097,0.79071550369262678,0.41942062377929723,0.19269533157348651,0.98001766204833984,-2.9163894653320312,0.56909570693969691,0.027298450469970703,0.026641845703125,-0.419659519195557,-2.6631185213724775,-0.11026773452758754,0.016715526580810547,0.7590789794921875,-1.0152502059936523,-1.051201343536377,-0.99460124969482422,0.18504209518432635,-0.30835517247517785,2.0081038475036621
2,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,,,,,,,,,,,,,,,,,,,,,,,
3,-2.4853572845458984,1.0323060989379886,0.46952295303344727,0.22347421646118182,0.023160457611083984,-1.2329249382019043,-2.2477714538574221,-0.81666545867919904,,,,,,,,,,,,,,,,,,,,,,,
