,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.38201446533203143,0.81802749633789062,-1.4320707321166992,0.41854820251464808,0.017942619323730646,0.81796932220458984,0.61793022155761701,-0.18206501007080078,-0.18204879760742188,0.21797695159912145,0.61797027587890607,0.017930221557617365,-0.3820402145385744,0.06793212890625,-0.18205451965332031,0.81797027587890625,-0.18207073211669922,0.81796169281005859,0.067933082580566406,0.31798076629638672,-0.18205833435058594,-0.98202018737792951,-0.78174743652343714,-0.38190670013427752,0.21797027587890661,-0.38205261230468768,-0.18199920654296875
2,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,,,,,,,,,,,,,,,,,,,,
3,-0.38199825286865252,-0.98197727203369123,0.75915031433105451,-1.3820621490478517,-0.41780662536621094,0.61804466247558576,0.81793594360351562,,,,,,,,,,,,,,,,,,,,
