,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,-0.85898431142171106,0.11255626678466779,-0.24598264694213867,0.29447555541992188,-0.30392847061157191,-0.48342323303222656,-1.0322984695434574,-0.49082565307617188,-0.19869565963745117,-0.12280845642089844,-0.86588487625122035,-0.57480525970458984,-0.78945131301879901,0.32745733261108434,-0.29206657409667969,-0.10633878707885724,0.41197395324707031,-0.15313568115234411,0.54205703735351562,0.2064056396484375,0.39761714935302717,0.55922861099243182,0.20550060272216797,0.47602272033691406,-0.15465488433837926,0.53954935073852539,-1.3629442214965817,0.76192445755004901,-0.055205345153808594,0.55192680358886737,1.4368948936462402,0.19368219375610352,0.35057449340820312,0.29830646514892578,1.3016419410705566
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.16583156585693359,0.85492420196533203,-0.12800321578979457,0.46373815536499041,0.22466573715209925,0.36386346817016602,0.25832176208496094,-0.38375339508056605,0.41514968872070312,,,,,,,,,,,,,,,,,,,,,,,,,,
