,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,0.25936374664306605,1.1011723518371586,0.039746665954590199,0.2437001228332516,-0.15924005508422834,-1.1614172935485838,-0.33460903167724609,0.14584445953369141,0.038897418975830433,0.24036083221435511,0.44351701736450178,-0.55296630859375018,-1.0718197822570801,0.087393188476562855,0.84952087402343679,-0.9257985115051266,-3.8489108085632324,0.4171211242675783,-0.75029268264770543,0.044506454467773793,-1.6086874008178711,0.053375148773193715,0.31162373224894324,0.42823314666748047,1.4464753150939949,0.63596725463867188,0.80938212076822857,1.1373238563537598,0.47099860509236535,0.97384436925252338,0.63942527770996094
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,,,,,,,,,,,,,,,,,,,,,,,
3,0.46958379745483381,0.2503224372863766,-0.52915878295898455,-0.5218722343444826,-0.68427314758300817,-0.51194162368774432,-1.3464598655700684,-1.3356881141662598,,,,,,,,,,,,,,,,,,,,,,,
