,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,-0.023824214935302734,-0.024656295776367188,-0.024487495422363281,0.22554540634155273,-0.024745941162109375,0.47542810440063477,0.47514200210571289,-0.023966312408447266,-1.2741475105285645,-0.42201986312866246,0.17640657424926776,-0.024667263031005859,-0.024498939514160156,0.72557878494262695,0.17531652450561541
2,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,
3,-0.024908542633056641,-0.024513721466064453,-0.024479389190673828,-0.52452802658081055,,,,,,,,,,,
