,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.15049896240234339,0.24168109893798828,-0.53098497390747035,-0.26162233352661168,-0.23415384292602504,0.46298093795776385,-0.084939670562744318,0.56579608917236346,-0.26964855194091797,-0.37564675013224402,-0.54986286163330078,0.52231566111246863,-0.13662881851196307,0.74123344421386683,0.18578596115112322,0.14006910324096644,0.24642324447631836,0.49012184143066406,0.3914622306823734,0.34605941772460902,-0.45786647796630842,-0.22753763198852539,1.1618855476379393,0.055728340148926137,0.38440742492675817,-0.0017886161804199219,-0.7257355690002445,-0.044528325398761837,-0.5987879435221366,-0.83989953994750977,-0.28662252426147461,-0.41256399154663104,-0.46553802490234375,0.19046990076700965,0.20761871337890625,0.31218309402465838,0.48215570449829137,-0.17549152374267596,-0.25197871526082238
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.58848295211791957,-0.0128326416015625,-0.46703910827636719,-0.45531606674194336,0.80850658416748011,0.93191156387329066,0.076984405517578125,0.69536266326904261,-0.40931310653686559,-0.45416603088378871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
