,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12
1,-1.2548818588256836,0.0048670768737792969,-0.42754449844360387,-0.8189170837402342,0.98615217208862305,-0.53209638595581055,-0.27325439453125,0.373608493804932,0.37924423217773473,-0.026915550231933594,-0.22572870254516619,0.97342205047607422,-0.36385424931843957,0.72768878936767578,0.46904802322387695
2,2014-04-01,2014-04-02,2014-04-03,2014-04-04,,,,,,,,,,,
3,-0.8281333923339842,0.044087409973144531,0.30941804250081262,0.47325515747070312,,,,,,,,,,,
