,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17
1,0.40476369857788086,0.65086793899536133,-0.35048246383666992,-0.6017155647277832,-0.44749221801757777,0.90476751327514648,0.3490516662597658,0.40009832382202148,-0.047579002380371271,0.40228986740112305,0.14985322952270508,-2.3493585586547852,0.085721302032470525,-0.59389829635620117,0.40606880187988281,0.39943361282348633,-0.34585046768188477,-0.84604644775390625,0.34974164962768572,1.1519641876220703,0.40050697326660156,-0.18338902791341027,-0.34854888916015625
2,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,
3,0.35119028091430682,0.54922475814819371,-0.44753036499023402,-1.096799373626709,-0.43904933929443324,0.55330743789672887,,,,,,,,,,,,,,,,,
