,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.37997570037841832,0.019849777221679688,0.016701698303222656,0.21646900177001971,0.81470279693603498,0.01256561279296875,-0.18508739471435565,-0.7850578308105467,0.055673599243164062,-0.23328399658203125,0.017882347106933594,-0.484710693359375,0.01837158203125,0.013766288757324219,0.41297569274902379,-0.18580169677734393,0.016446113586425781,0.015089988708496094,0.016118049621582031,0.015619277954101562,0.41444530487060582,0.21464080810546893,0.016040802001953125
2,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,,,,,,,,,,,,,,,,,
3,-0.18453807830810565,0.8164003372192381,1.0128364562988281,-0.58743343353271449,0.019791603088378906,0.015204429626464844,,,,,,,,,,,,,,,,,
