,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.62424535751342702,0.22500305175781232,0.22500734329223615,0.67455148696899414,0.17530250549316406,0.42637491226196289,1.0247384071350094,0.82440032958984411,-0.17475233078002894,0.026329612731933238,-0.17204008102416957,0.22785406112670881,0.22618799209594709,0.024888134002685192,-0.77524728775024432,-0.1700311660766598,-0.17389259338378871,-0.074328899383544922,0.2251213073730467,-0.074972152709960938,-0.17479667663574183,0.026144599914550426,-0.57266998291015625,-0.17197284698486293,-0.072641849517822266,-0.072725296020507812,0.024492835998534801,-0.5718541145324707,-0.37049703598022443,-0.57166910171508789,-0.37003307342529279,0.02779159545898402,0.17421531677246094,-0.17493591308593714,-0.32260513305664062
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.22545509338378888,-0.17371425628662074,0.026057338714599254,0.093241373697917851,-0.17521486282348597,-0.5738215446472168,0.028703784942626598,0.42524242401123047,-0.32484912872314453,,,,,,,,,,,,,,,,,,,,,,,,,,
