indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
2,2014-03-21,AS14.16,2014-03-19-2014-03-20,6.033333333333334,0.3333333333333333,0.4666666666666667,0.024732966081836123,6.8,2.0
3,2014-03-22,AS14.16,2014-03-20-2014-03-21,6.233333333333334,0.8333333333333333,0.6666666666666666,0.05219929372897382,6.5,3.0
4,2014-03-23,AS14.16,2014-03-21-2014-03-22,6.65,0.75,0.875,0.06366538674703778,7.0,4.0
5,2014-03-24,AS14.16,2014-03-22-2014-03-23,6.75,0.25,0.875,0.06761139676223772,6.4,5.0
6,2014-03-25,AS14.16,2014-03-23-2014-03-24,6.7,0.0,0.9,0.08788262901314364,6.0,6.0
7,2014-03-26,AS14.16,2014-03-24-2014-03-25,6.2,0.3,0.7,0.09723955415890717,5.6,7.0
8,2014-03-27,AS14.16,2014-03-25-2014-03-26,5.8,0.4,0.425,0.08889561562195396,6.0,8.0
9,2014-03-28,AS14.16,2014-03-26-2014-03-27,5.8,0.1,0.25,0.19286218383017162,6.5,9.0
10,2014-03-29,AS14.16,2014-03-27-2014-03-28,6.25,-0.375,0.5,0.1912841754674393,6.0,10.0
11,2014-03-30,AS14.16,2014-03-28-2014-03-29,6.25,-0.625,0.625,0.16998662169853962,5.4,11.0
12,2014-03-31,AS14.16,2014-03-29-2014-03-30,5.7,-0.04999999999999999,0.75,0.15261885372423384,6.0,12.0
13,2014-04-01,AS14.16,2014-03-30-2014-03-31,5.7,0.07500000000000001,0.6666666666666666,0.09373687764097474,5.8,13.0
14,2014-04-02,AS14.16,2014-03-31-2014-04-01,5.9,-0.325,0.4666666666666667,0.2240898710425574,6.4,14.0
15,2014-04-03,AS14.16,2014-04-01-2014-04-02,6.1,-0.30000000000000004,0.8,0.1719568227174208,6.25,15.0
16,2014-04-04,AS14.16,2014-04-02-2014-04-03,6.325,-0.35,0.6666666666666666,0.021417661208431815,6.2,16.0
17,2014-04-05,AS14.16,2014-04-03-2014-04-04,6.225,-0.35,0.5666666666666667,0.07821585727870718,7.0,17.0
18,2014-04-06,AS14.16,2014-04-04-2014-04-05,6.6,-0.1,0.9,0.1157798904677404,6.75,18.0
19,2014-04-07,AS14.16,2014-04-05-2014-04-06,6.875,-0.3333333333333333,1.0,0.1436833377895501,7.0,19.0
20,2014-04-08,AS14.16,2014-04-06-2014-04-07,6.875,-0.43333333333333335,1.0,0.14314719801196718,6.4,20.0
21,2014-04-09,AS14.16,2014-04-07-2014-04-08,6.7,0.15,0.8333333333333333,0.06315684937980255,7.2,21.0
22,2014-04-10,AS14.16,2014-04-08-2014-04-09,6.800000000000001,0.0,0.8333333333333333,0.14002671011214712,6.6,22.0
23,2014-04-11,AS14.16,2014-04-09-2014-04-10,6.9,-0.15,1.0,0.18477262883516432,7.0,23.0
24,2014-04-12,AS14.16,2014-04-10-2014-04-11,6.8,0.6,1.0,0.08448114084124023,7.0,24.0
25,2014-04-13,AS14.16,2014-04-11-2014-04-12,7.0,1.125,1.0,0.01978682170542633,6.4,25.0
26,2014-04-14,AS14.16,2014-04-12-2014-04-13,6.7,0.625,0.75,0.022727272727272752,7.0,26.0
27,2014-04-15,AS14.16,2014-04-13-2014-04-14,6.7,0.4,0.75,0.039799031986532,6.6,27.0
28,2014-04-16,AS14.16,2014-04-14-2014-04-15,6.8,0.7,0.75,0.04207175925925925,7.25,28.0
29,2014-04-17,AS14.16,2014-04-15-2014-04-16,6.925,0.925,0.75,0.09398832259586201,7.0,29.0
30,2014-04-18,AS14.16,2014-04-16-2014-04-17,7.125,0.325,1.0,0.14221071353107617,6.8,30.0
31,2014-04-19,AS14.16,2014-04-17-2014-04-18,6.9,-0.3,1.0,0.07808991297141091,7.2,31.0
32,2014-04-20,AS14.16,2014-04-18-2014-04-19,7.0,0.8,1.0,0.09689650754344314,7.0,32.0
33,2014-04-21,AS14.16,2014-04-19-2014-04-20,7.1,1.4666666666666668,1.0,0.0920289855072464,7.25,33.0
34,2014-04-22,AS14.16,2014-04-20-2014-04-21,7.125,1.1666666666666665,1.0,0.004598662207357846,6.6,34.0
35,2014-04-23,AS14.16,2014-04-21-2014-04-22,6.925,0.9,0.9,0.03207063362436331,7.25,35.0
