indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
1,2014-03-23,AS14.30,2014-03-21-2014-03-22,7.699999999999999,-0.6000000000000001,1.1,0.21652506956158202,7.8,1.0
2,2014-03-24,AS14.30,2014-03-22-2014-03-23,7.699999999999999,-0.7,1.0,0.17102464120160327,7.8,2.0
3,2014-03-25,AS14.30,2014-03-23-2014-03-24,7.8,-0.4,1.0,0.13266617295699246,8.0,3.0
4,2014-03-26,AS14.30,2014-03-24-2014-03-25,7.9,-0.2,1.0,0.13911025911634825,6.8,4.0
5,2014-03-27,AS14.30,2014-03-25-2014-03-26,7.4,0.0,0.8,0.16753402311309995,7.75,5.0
6,2014-03-28,AS14.30,2014-03-26-2014-03-27,7.275,-0.275,0.8,0.18052727815981262,7.8,6.0
7,2014-03-29,AS14.30,2014-03-27-2014-03-28,7.775,-0.375,1.0,0.20427023192143634,8.4,7.0
17,2014-04-08,AS14.30,2014-04-06-2014-04-07,7.8,-0.6,1.0,0.10649516129574088,7.8,17.0
18,2014-04-09,AS14.30,2014-04-07-2014-04-08,7.699999999999999,-0.3,1.0,0.14048735027295825,7.75,18.0
19,2014-04-10,AS14.30,2014-04-08-2014-04-09,7.775,-0.55,1.0,0.15997910366199797,8.2,19.0
20,2014-04-11,AS14.30,2014-04-09-2014-04-10,7.975,-0.75,1.0,0.14724445182040172,7.666666666666668,20.0
21,2014-04-12,AS14.30,2014-04-10-2014-04-11,7.933333333333334,-0.8333333333333333,0.8333333333333333,0.1401565281275504,7.8,21.0
22,2014-04-13,AS14.30,2014-04-11-2014-04-12,7.733333333333334,-0.8333333333333333,0.9333333333333333,0.10404697949450309,7.2,22.0
23,2014-04-14,AS14.30,2014-04-12-2014-04-13,7.5,-1.3,1.1,0.07010849416691049,7.75,23.0
24,2014-04-15,AS14.30,2014-04-13-2014-04-14,7.475,-0.925,1.0,0.12485159327308765,7.6,24.0
25,2014-04-16,AS14.30,2014-04-14-2014-04-15,7.675,-0.825,1.0,0.14657382992596452,8.4,25.0
26,2014-04-17,AS14.30,2014-04-15-2014-04-16,8.0,-0.8999999999999999,1.2,0.15709052917464483,7.6,26.0
27,2014-04-18,AS14.30,2014-04-16-2014-04-17,8.0,-0.6000000000000001,1.2,0.1765534574062781,7.4,27.0
28,2014-04-19,AS14.30,2014-04-17-2014-04-18,7.5,-1.0,1.0,0.10123682103106971,7.8,28.0
29,2014-04-20,AS14.30,2014-04-18-2014-04-19,7.6,-1.2,1.0,0.07053696386647308,7.75,29.0
30,2014-04-21,AS14.30,2014-04-19-2014-04-20,7.775,-1.225,1.0,0.10449619324873481,7.8,30.0
31,2014-04-22,AS14.30,2014-04-20-2014-04-21,7.775,-1.425,1.0,0.1101364824462705,8.0,31.0
32,2014-04-23,AS14.30,2014-04-21-2014-04-22,7.9,-1.2000000000000002,1.1,0.12988413490746983,7.6,32.0
33,2014-04-24,AS14.30,2014-04-22-2014-04-23,7.8,-1.1,1.1,0.12112987599758095,8.2,33.0
34,2014-04-25,AS14.30,2014-04-23-2014-04-24,7.8999999999999995,-1.2999999999999998,1.1,0.11391157476613391,7.5,34.0
35,2014-04-26,AS14.30,2014-04-24-2014-04-25,7.85,-1.1,1.1,0.13766825005363775,7.8,35.0
36,2014-04-27,AS14.30,2014-04-25-2014-04-26,7.65,-1.1,1.0,0.24312132756882282,7.8,36.0
37,2014-04-28,AS14.30,2014-04-26-2014-04-27,7.8,-1.1,1.0,0.23559248578449077,8.0,37.0
38,2014-04-29,AS14.30,2014-04-27-2014-04-28,7.9,-1.0,1.0,0.16487857806520062,8.0,38.0
39,2014-04-30,AS14.30,2014-04-28-2014-04-29,8.0,-1.0,1.0,0.18733625531287001,7.8,39.0
40,2014-05-01,AS14.30,2014-04-29-2014-04-30,7.9,-1.1,1.0,0.16604003061635403,8.2,40.0
41,2014-05-02,AS14.30,2014-04-30-2014-05-01,8.0,-1.1,1.0,0.16209170546218624,8.0,41.0
42,2014-05-03,AS14.30,2014-05-01-2014-05-02,8.1,-1.0,1.0,0.149488299538346,7.8,42.0
43,2014-05-04,AS14.30,2014-05-02-2014-05-03,7.9,-1.1,1.0,0.15892501946408544,7.8,43.0
